Geography,Gender,Card Type,Age,CreditScore,Tenure,Point Earned,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,HasCrCard,Satisfaction Score,Exited
1,1,0.0,0.3548387096774194,0.644,10,0.4838709677419355,0.41044728558914106,0.005975750781074957,1,0,1,2,1
0,1,2.0,0.4193548387096775,0.5379999999999999,3,0.6606929510155316,0.4661959762228561,0.024939848883158772,1,0,1,5,1
1,0,1.0,0.33870967741935487,0.46999999999999986,7,0.7502986857825567,0.6600704293922685,0.6594027742405235,2,0,0,1,0
0,0,1.0,0.7419354838709677,0.4959999999999999,9,0.7048984468339307,0.0,0.0655078529881031,1,1,0,5,1
1,1,0.0,0.7903225806451613,0.618,6,0.7789725209080047,0.4679653001742661,0.22510202681375813,1,1,1,2,1
0,1,0.0,0.3548387096774194,0.5219999999999999,1,0.9892473118279569,0.0,0.5127467519497909,2,1,1,2,0
0,0,0.0,0.19354838709677424,0.7619999999999999,5,0.3046594982078853,0.0,0.9480496134549129,2,0,1,4,0
2,1,1.0,0.29032258064516125,0.5139999999999999,8,0.8363201911589008,0.6307807285420148,0.38361476420717155,1,1,1,5,0
0,1,1.0,0.6774193548387097,0.672,9,0.15770609318996415,0.0,0.37611537363806397,3,1,1,4,1
2,1,1.0,0.16129032258064518,0.9999999999999999,9,0.954599761051374,0.3882374313810042,0.879611787892326,1,1,1,3,0
1,1,0.0,0.6612903225806451,0.7859999999999999,5,0.32019115890083627,0.4327866744621293,0.9610539753836461,1,1,1,5,1
2,1,3.0,0.24193548387096775,0.626,9,0.8422939068100358,0.0,0.4575316875287793,2,0,0,5,0
1,1,1.0,0.6451612903225806,0.5299999999999999,3,0.5794504181600956,0.28820187511192297,0.42836743535616006,1,1,1,3,1
1,0,1.0,0.7096774193548387,0.832,7,0.3548387096774194,0.5688543902426679,0.029033883256612516,1,1,0,2,1
0,1,2.0,0.3870967741935484,0.386,4,0.5937873357228196,0.3580685289393794,0.4298510386248816,3,0,1,3,1
0,1,2.0,0.30645161290322587,0.378,2,0.5459976105137395,0.5086112453068097,0.49322224266865017,1,0,1,1,0
2,0,3.0,0.29032258064516125,0.68,10,0.3345280764635603,0.36572661832539266,0.6790853777272939,1,1,1,2,0
2,1,3.0,0.33870967741935487,0.6880000000000001,0,0.16009557945041814,0.4266383215591638,0.5114287497340699,1,1,1,4,0
0,1,2.0,0.22580645161290325,0.886,2,0.33333333333333326,0.0,0.9695137419597285,2,0,1,2,1
0,1,3.0,0.3709677419354839,0.5199999999999999,6,0.7765830346475507,0.0,0.280391058704197,3,0,0,2,1
0,0,0.0,0.32258064516129037,0.616,6,0.8124253285543607,0.4101071474876513,0.7785802319585811,1,0,0,1,0
1,0,1.0,0.4516129032258065,0.61,7,0.5113500597371565,0.5466168355446628,0.5757984645694569,1,0,1,4,1
1,1,2.0,0.20967741935483875,0.6880000000000001,6,0.9892473118279569,0.43464894451767255,0.09687426385977971,2,1,1,4,1
2,0,1.0,0.3870967741935484,0.20599999999999996,5,0.7502986857825567,0.0,0.41496220777782455,3,0,1,1,1
1,0,2.0,0.3709677419354839,0.682,8,0.6845878136200716,0.435052973101549,0.7444641129406188,3,1,1,1,1
2,1,1.0,0.4516129032258065,0.88,8,0.5949820788530465,0.7268470238254904,0.6965089706575853,1,0,0,2,1
0,1,1.0,0.30645161290322587,0.5359999999999999,5,0.5161290322580645,0.0,0.8938838561593958,1,1,0,2,1
0,0,0.0,0.22580645161290325,0.356,4,0.42413381123058536,0.3412367945885918,0.7812159861617773,2,0,1,2,0
1,0,1.0,0.4193548387096775,0.632,2,0.8052568697729987,0.4875067004296446,0.3427282695911075,1,0,0,5,1
0,0,0.0,0.4516129032258065,0.396,1,0.8112305854241338,0.0,0.5223630234318233,1,1,1,4,1
1,1,0.0,0.5806451612903226,0.7979999999999999,3,0.25686977299880526,0.5770029576550384,0.4666484033411076,1,0,1,1,1
1,1,0.0,0.7580645161290323,0.7859999999999999,2,0.28195937873357224,0.5258529867644669,0.4819792373613591,1,1,1,3,1
0,0,0.0,0.3709677419354839,0.45200000000000007,4,0.5937873357228196,0.4488272907936446,0.9555887903150858,1,0,0,4,1
0,1,2.0,0.24193548387096775,0.5199999999999999,4,0.6320191158900836,0.44473080683874483,0.5697768219281217,1,0,0,4,0
0,1,1.0,0.30645161290322587,0.5599999999999999,6,0.96415770609319,0.0,0.4131563605742978,2,1,1,3,0
0,0,0.0,0.22580645161290325,0.7000000000000001,8,0.5639187574671445,0.4421044018310383,0.8095086933546434,2,1,1,2,1
0,1,2.0,0.4516129032258065,0.13,9,0.5471923536439666,0.5378685425624404,0.8932928670887148,3,0,0,2,1
0,0,2.0,0.22580645161290325,0.624,4,0.2449223416965352,0.5338835779897727,0.2433916597023975,1,1,1,1,1
1,1,0.0,0.6612903225806451,0.9659999999999999,1,0.40740740740740733,0.52154478338197,0.15329367682731804,1,1,1,2,1
0,0,2.0,0.3709677419354839,0.43400000000000005,9,0.9880525686977298,0.5495910710201103,0.7102363921250768,1,0,1,4,1
0,0,1.0,0.33870967741935487,0.366,2,0.14575866188769415,0.0,0.36822682810125257,1,1,0,2,1
0,1,3.0,0.3709677419354839,0.7779999999999999,5,0.49103942652329746,0.0,0.7196088912501538,2,0,0,5,0
0,1,0.0,0.3709677419354839,0.44800000000000006,1,0.26164874551971323,0.0,0.35261288584382244,2,0,0,3,0
1,1,0.0,0.435483870967742,0.5119999999999999,5,0.9283154121863798,0.25441576697534846,0.4685075992066163,1,1,1,5,0
2,0,1.0,0.08064516129032262,0.6,5,0.9020310633213858,0.0,0.9034775070080173,1,1,1,3,0
0,1,0.0,0.33870967741935487,0.7839999999999999,8,0.3261648745519713,0.5580152483424645,0.46489420324749214,1,1,1,3,0
2,1,3.0,0.19354838709677424,0.85,4,0.2449223416965352,0.0,0.2871087862794047,2,1,0,5,0
1,0,1.0,0.25806451612903225,0.08999999999999997,5,0.46117084826762245,0.4225284855695793,0.08650300371483849,1,1,1,3,1
0,1,1.0,0.30645161290322587,0.5179999999999999,6,0.38112305854241335,0.0,0.10979499950880196,2,1,0,1,0
0,0,3.0,0.14516129032258068,0.44600000000000006,4,0.7992831541218638,0.0,0.7880080315259563,2,1,1,1,0
2,1,3.0,0.22580645161290325,0.642,6,0.6989247311827956,0.4938769362492955,0.73339241389033,2,1,1,1,0
1,1,1.0,0.435483870967742,0.32999999999999996,7,0.6320191158900836,0.48211407268983203,0.19616072800805254,3,1,1,2,1
2,1,0.0,0.4838709677419355,0.32599999999999996,2,0.3990442054958184,0.0,0.573610118469562,1,1,1,3,1
0,1,1.0,0.4193548387096775,0.5319999999999999,5,0.7968936678614097,0.4066048490046298,0.8915313102846761,1,1,0,4,1
0,0,3.0,0.24193548387096775,0.258,2,0.7192353643966547,0.8296816049895,0.25364666380438916,1,0,0,5,1
0,1,1.0,0.09677419354838712,0.916,4,0.08363201911589008,0.4869253887106116,0.8708708148137323,1,0,1,4,0
2,1,0.0,0.5645161290322581,0.5179999999999999,10,0.40023894862604537,0.0,0.7734613127364125,1,1,1,3,0
0,0,0.0,0.33870967741935487,0.816,6,0.28793309438470727,0.5076075310099013,0.2826841003020905,1,1,0,4,0
0,0,1.0,0.11290322580645162,0.7219999999999999,5,0.16726403823178015,0.7575447864110884,0.2565021684529543,1,0,0,5,1
2,0,2.0,0.6612903225806451,0.7399999999999999,6,0.4277180406212664,0.0,0.8045222449657454,2,1,1,3,1
2,0,2.0,0.30645161290322587,0.6880000000000001,3,0.09796893667861412,0.0,0.7352730292936702,2,1,1,3,0
0,0,1.0,0.5967741935483871,0.7899999999999999,9,0.7192353643966547,0.43891760993477474,0.2575168439892448,1,1,0,5,1
1,1,1.0,0.5161290322580645,0.7719999999999999,9,0.7132616487455197,0.46357072706292823,0.9271889854330627,1,0,1,1,1
0,0,1.0,0.467741935483871,0.7159999999999999,0,0.8279569892473119,0.5045439764009364,0.6637970825088104,2,1,0,5,1
0,0,0.0,0.4032258064516129,0.32599999999999996,9,0.16487455197132617,0.0,0.7627359796238138,2,0,1,1,0
0,0,1.0,0.3709677419354839,0.4979999999999999,2,0.26045400238948624,0.3640071951125655,0.5786930048243505,1,0,1,1,0
0,1,2.0,0.1774193548387097,0.20599999999999996,6,0.7502986857825567,0.0,0.9923265006175381,1,0,0,3,1
0,1,3.0,0.06451612903225812,0.38,4,0.4384707287933094,0.0,0.9315572699637975,3,1,1,3,1
0,1,3.0,0.6451612903225806,0.682,3,0.9689366786140979,0.0,0.9750821712024622,1,1,0,2,1
2,0,3.0,0.6129032258064516,0.7519999999999999,2,0.6977299880525687,0.420384786508339,0.22997452125956688,1,1,1,1,0
2,1,1.0,0.16129032258064518,0.17399999999999993,2,0.7741935483870968,0.43508202872329566,0.765176305567123,1,0,1,1,0
0,1,3.0,0.32258064516129037,0.42400000000000004,5,0.7777777777777777,0.0,0.5785699926187672,1,0,1,4,0
0,0,1.0,0.14516129032258068,0.85,4,0.5113500597371565,0.6070567137438153,0.5205760934836711,1,0,1,2,0
0,0,0.0,0.8709677419354838,0.7279999999999999,3,0.22819593787335724,0.0,0.4336048126298403,1,1,1,4,0
2,0,1.0,0.22580645161290325,0.57,8,0.39187574671445635,0.0,0.0964691443300006,2,1,1,3,1
0,1,1.0,0.24193548387096775,0.8059999999999999,5,0.39187574671445635,0.4885172700995851,0.4140231512173829,2,1,1,4,0
1,0,3.0,0.7258064516129032,0.668,3,0.8446833930704899,0.3238198824072356,0.3480752968820509,1,0,1,2,1
0,1,1.0,0.0,0.592,10,0.9259259259259259,0.0,0.26375758648251,2,1,0,5,0
0,1,1.0,0.12903225806451613,0.682,9,0.4623655913978494,0.5445365885407897,0.7663803037941057,1,0,1,3,0
0,0,2.0,0.1774193548387097,0.858,3,0.9068100358422938,0.18488845411298271,0.6398211628737152,3,0,1,3,1
0,0,0.0,0.5645161290322581,0.582,0,0.07168458781362008,0.49356900245832885,0.8008249724986646,2,1,0,5,0
0,1,3.0,0.22580645161290325,0.6940000000000001,7,0.5149342891278375,0.6993470934752832,0.5822844807891517,3,0,1,1,1
2,0,0.0,0.08064516129032262,0.5439999999999999,8,0.27120669056152924,0.0,0.6570875624200615,2,1,1,3,0
0,1,2.0,0.09677419354838712,0.894,5,0.6499402628434886,0.0,0.9116608714639056,2,0,1,3,0
0,0,1.0,0.33870967741935487,0.9400000000000001,1,0.931899641577061,0.41695929211736926,0.30751389880279295,1,0,1,4,1
0,1,3.0,0.4193548387096775,0.58,7,0.22939068100358423,0.44573264786511535,0.3358613058901677,1,0,1,3,0
0,0,2.0,0.467741935483871,0.88,10,0.44802867383512546,0.592416666065493,0.08021421739839994,1,1,0,4,1
2,0,0.0,0.6290322580645161,0.93,5,0.6332138590203106,0.0,0.1944257954893556,3,0,0,4,1
1,1,0.0,0.6612903225806451,0.6980000000000001,3,0.4707287933094384,0.425749155762804,0.8181387652747453,1,1,0,5,0
0,1,2.0,0.4032258064516129,0.7619999999999999,2,0.7335722819593787,0.0,0.8504917760735455,1,1,1,2,1
1,1,2.0,0.435483870967742,0.17199999999999993,3,0.16845878136200715,0.4158625121458677,0.9180797764681053,2,1,1,3,1
0,0,3.0,0.12903225806451613,0.39,1,0.8829151732377539,0.0,0.9986449640039161,2,1,1,5,0
2,0,0.0,0.6290322580645161,0.7539999999999999,1,0.8100358422939068,0.43714848526746464,0.0033111202383253884,1,1,0,5,0
2,1,2.0,0.30645161290322587,0.47599999999999987,2,0.8673835125448027,0.0,0.9394811477289008,2,1,0,2,0
2,1,1.0,0.32258064516129037,0.904,7,0.3739545997610514,0.0,0.2886277718220675,2,1,0,5,0
2,1,1.0,0.24193548387096775,0.7199999999999999,1,0.6714456391875746,0.0,0.8418750162961145,2,0,1,2,0
1,0,2.0,0.30645161290322587,0.858,2,0.47431302270011944,0.5117202366905225,0.03251671011713334,1,1,1,2,1
0,0,0.0,0.5483870967741935,0.7279999999999999,2,0.5268817204301075,0.0,0.7204237845550818,1,1,0,1,1
2,1,1.0,0.32258064516129037,0.41200000000000003,8,0.5603345280764636,0.0,0.0016297866098561801,2,0,0,3,1
0,0,0.0,0.16129032258064518,0.614,7,0.2258064516129032,0.0,0.025452566558586413,2,1,0,5,0
0,0,1.0,0.4838709677419355,0.37,9,0.6379928315412186,0.0,0.7496890288476634,1,0,1,4,1
1,1,1.0,0.435483870967742,0.7259999999999999,4,0.39665471923536433,0.5222763553122306,0.3699038578038958,1,0,1,2,1
2,1,2.0,0.29032258064516125,0.7979999999999999,7,0.9235364396654718,0.0,0.4005798889457018,2,0,0,3,0
0,1,2.0,0.3870967741935484,0.636,3,0.20549581839904418,0.5996899777116678,0.540730627441821,1,0,1,1,0
1,1,2.0,0.5967741935483871,0.7839999999999999,5,0.8351254480286737,0.6185625805282138,0.6061324336993988,1,1,0,5,1
1,1,2.0,0.16129032258064518,0.62,2,0.47192353643966545,0.6811133954826042,0.20852595695163342,2,0,1,3,0
1,0,1.0,0.7419354838709677,0.622,8,0.10872162485065712,0.5131631332865069,0.9473963175510541,2,0,1,3,1
0,0,1.0,0.20967741935483875,0.5559999999999999,6,0.4731182795698925,0.6992629955851797,0.565893279554946,1,0,1,2,1
2,1,3.0,0.7903225806451613,0.826,9,0.5161290322580645,0.5921314905187203,0.43612105782289307,1,1,0,1,0
2,0,2.0,0.3548387096774194,0.5359999999999999,8,0.8769414575866189,0.0,0.4009288572571471,2,0,1,3,0
2,1,0.0,0.30645161290322587,0.7079999999999999,4,0.32974910394265233,0.0,0.12808273066277404,2,0,0,5,0
0,1,0.0,0.4838709677419355,0.604,4,0.7025089605734767,0.23709351474138365,0.8200101222329947,1,0,1,5,1
0,0,1.0,0.4193548387096775,0.40800000000000003,6,0.9259259259259259,0.3684239286157978,0.630285665069393,1,0,1,4,0
1,0,1.0,0.5483870967741935,0.238,8,0.5722819593787335,0.5559757350085847,0.750692594249845,3,0,0,4,1
0,0,2.0,0.19354838709677424,0.854,4,0.2222222222222222,0.5494314843130134,0.024604843307823226,1,0,1,5,1
1,0,0.0,0.1774193548387097,0.7399999999999999,7,0.6977299880525687,0.4234026652016363,0.3493795865899079,1,1,1,1,1
2,1,0.0,0.14516129032258068,0.7279999999999999,3,0.6917562724014337,0.0,0.6457807489101183,3,1,1,5,0
2,0,3.0,0.4838709677419355,0.406,3,0.30824372759856633,0.0,0.15333586530954207,1,1,0,3,1
1,1,1.0,0.5483870967741935,0.922,10,0.3882915173237753,0.30656032495105884,0.7320080010982016,1,0,0,2,1
0,1,3.0,0.29032258064516125,0.5079999999999999,6,0.6224611708482676,0.4632552204761703,0.3980712506913181,2,1,1,3,0
0,0,3.0,0.29032258064516125,0.30999999999999994,2,0.10752688172043012,0.3186628483301726,0.8709514884001441,1,1,0,4,1
1,0,3.0,0.435483870967742,0.602,6,0.7287933094384706,0.34561466769236865,0.42928226982241846,1,0,1,2,1
0,0,2.0,0.20967741935483875,0.632,2,0.48506571087216244,0.31721815817729027,0.019812171672390973,1,0,0,5,0
0,0,2.0,0.8870967741935485,0.838,1,0.30107526881720426,0.0,0.14863737958578915,1,1,1,3,0
2,1,3.0,0.5967741935483871,0.16799999999999993,6,0.7861409796893667,0.0,0.36768688559269336,1,1,0,5,1
0,1,1.0,0.08064516129032262,0.5459999999999999,1,0.9032258064516129,0.4225309168355965,0.9574943284516971,2,1,0,2,0
0,0,1.0,0.7096774193548387,0.5159999999999999,8,0.8040621266427718,0.5778302258100092,0.8795236575041924,1,0,0,1,1
0,0,2.0,0.06451612903225812,0.7339999999999999,5,0.10394265232974909,0.448249964756607,0.46485401659123365,1,1,1,3,0
0,1,3.0,0.5161290322580645,0.5599999999999999,8,0.08841099163679811,0.0,0.3967904323929071,2,1,0,4,0
0,1,2.0,0.33870967741935487,0.82,6,0.7491039426523297,0.7117848525670324,0.33550377977271967,1,0,1,3,1
2,1,1.0,0.6935483870967742,0.42600000000000005,1,0.2843488649940263,0.32755171631637375,0.5341630868596791,1,0,1,1,1
0,1,0.0,0.22580645161290325,0.5299999999999999,7,0.6666666666666666,0.3674792422692417,0.013331059926311785,1,1,1,3,0
2,0,0.0,0.33870967741935487,0.7739999999999999,7,0.6678614097968937,0.5183445597373819,0.2765754783225519,2,0,0,2,1
2,1,1.0,0.3709677419354839,0.4839999999999999,0,0.49342891278375145,0.0,0.3293720367032789,2,0,1,4,0
0,1,0.0,0.25806451612903225,0.7959999999999999,5,0.33094384707287927,0.33483503202435705,0.6851717293929658,1,1,1,4,0
1,0,3.0,0.5806451612903226,0.7159999999999999,8,0.8363201911589008,0.5785273215910094,0.62666871586918,1,1,0,4,1
1,1,0.0,0.4516129032258065,0.62,5,0.5256869772998805,0.4345176561527432,0.16809738002518995,2,1,1,3,0
2,1,1.0,0.3709677419354839,0.45000000000000007,2,0.5209080047789725,0.39881686624238555,0.6316536628886038,1,0,0,1,0
0,0,3.0,0.27419354838709675,0.18599999999999994,9,0.3739545997610514,0.43168124556069765,0.645285797440135,1,0,1,4,1
0,1,0.0,0.16129032258064518,0.814,7,0.2962962962962963,0.48191578501055954,0.6563872736516613,2,1,1,1,0
2,0,3.0,0.12903225806451613,0.7879999999999999,5,0.4336917562724014,0.6628105060504846,0.9088424506413525,1,1,1,1,0
0,1,0.0,0.27419354838709675,0.24,1,0.7037037037037036,0.38451305069719743,0.029379548555214637,1,0,0,5,0
1,1,2.0,0.3548387096774194,0.686,0,0.6523297491039426,0.4811185688978342,0.13639155956105362,1,0,0,1,1
1,0,2.0,0.3870967741935484,0.45999999999999985,2,0.23775388291517324,0.49155958102351444,0.5175937731601881,1,0,0,3,1
2,0,3.0,0.04838709677419356,0.674,8,0.3416965352449223,0.0,0.7740840307486473,2,1,1,5,0
0,1,3.0,0.19354838709677424,0.592,5,0.19832735961768216,0.39065558450444965,0.06338476641468516,1,1,1,4,0
2,1,0.0,0.27419354838709675,0.5239999999999999,1,0.16129032258064513,0.0,0.4162021888265381,1,1,1,1,1
1,0,0.0,0.33870967741935487,0.8119999999999999,3,0.32974910394265233,0.4014293213631081,0.3669061234204779,3,1,1,1,1
2,1,0.0,0.06451612903225812,0.7999999999999999,3,0.8231780167264037,0.484985039144778,0.6433448269839334,1,0,1,2,1
0,0,1.0,0.6451612903225806,0.654,1,0.22939068100358423,0.3588024524220173,0.014495872410018798,1,1,0,4,0
1,1,1.0,0.22580645161290325,0.344,8,0.6666666666666666,0.4960195591763971,0.8292281304391801,2,1,1,3,0
0,1,1.0,0.25806451612903225,0.674,5,0.8900836320191158,0.511245661535327,0.9558762525237394,1,0,1,3,0
0,1,3.0,0.1774193548387097,0.926,6,0.11469534050179209,0.0,0.16946517766180422,1,0,1,3,0
0,1,3.0,0.27419354838709675,0.2839999999999999,8,0.5890083632019115,0.4825205723965456,0.4270381728693828,1,0,0,1,0
1,0,1.0,0.30645161290322587,0.7299999999999999,9,0.1242532855436081,0.42044684357700773,0.7156765043234186,1,0,0,5,1
0,0,0.0,0.435483870967742,0.8079999999999999,6,0.47431302270011944,0.0,0.36928649467611874,1,0,1,2,1
0,1,1.0,0.6935483870967742,0.4939999999999999,5,0.48267622461170845,0.0,0.40640780487922057,2,1,1,1,0
2,0,3.0,0.1774193548387097,0.354,2,0.43249701314217437,0.11062646989460942,0.4873279662043733,1,0,1,3,1
2,1,2.0,0.532258064516129,0.8059999999999999,4,0.9474313022700119,0.3181041354280537,0.3411537834235498,2,1,0,1,1
2,1,2.0,0.33870967741935487,0.668,4,0.7610513739545998,0.8251755124959301,0.7887344941688561,2,0,0,4,1
0,0,0.0,0.3870967741935484,0.666,4,0.12544802867383514,0.591012629868964,0.22320799917644876,1,1,1,4,1
0,1,1.0,0.532258064516129,0.22199999999999998,9,0.9199522102747909,0.47784277672261277,0.2836383206942212,1,0,0,1,1
0,1,3.0,0.30645161290322587,0.374,6,0.20669056152927118,0.0,0.08863419768341692,1,1,1,2,0
2,0,0.0,0.20967741935483875,0.588,5,0.1326164874551971,0.3427937614032853,0.3694930330701149,1,1,1,2,0
2,1,3.0,0.4032258064516129,0.67,4,0.6284348864994026,0.38817425832137664,0.21952564031281133,2,0,1,1,0
0,1,3.0,0.33870967741935487,0.2799999999999999,1,0.40979689366786143,0.0,0.8556217553841736,3,0,1,3,1
0,1,0.0,0.6774193548387097,0.668,2,0.9629629629629629,0.4645853621285041,0.6013782972138035,1,0,1,1,1
2,0,3.0,0.24193548387096775,0.83,5,0.9127837514934288,0.3370205807465494,0.3450531402218533,1,1,1,1,0
0,0,3.0,0.11290322580645162,0.5039999999999999,0,0.40501792114695334,0.0,0.5063739890340974,2,1,1,1,0
2,1,3.0,0.4193548387096775,0.7759999999999999,2,0.4575866188769414,0.0,0.2148313083779369,2,0,1,5,1
1,1,2.0,0.435483870967742,0.16199999999999992,5,0.8064516129032259,0.3333008633106773,0.18420737475688448,2,0,0,2,0
1,1,1.0,0.4193548387096775,0.674,8,0.5448028673835125,0.3801070785353528,0.008488242550442384,2,1,1,3,0
0,0,0.0,0.33870967741935487,0.384,4,0.21027479091995221,0.4382233041311714,0.2060724690026007,2,1,1,4,0
1,0,1.0,0.016129032258064557,0.47799999999999987,9,0.6977299880525687,0.33278495663318924,0.7153052656981065,1,1,1,4,1
0,0,3.0,0.6129032258064516,0.236,10,0.45878136200716846,0.0,0.31110937841952535,3,1,0,3,1
2,0,2.0,0.4193548387096775,0.866,3,0.5352449223416965,0.3260754595620876,0.82135810179255,1,0,1,5,1
2,0,3.0,0.24193548387096775,0.5139999999999999,2,0.5782556750298685,0.43217495198947115,0.5464966869530041,2,1,0,5,1
1,1,3.0,0.20967741935483875,0.31399999999999995,2,0.3799283154121864,0.5350262730178617,0.8324188408456773,1,1,1,3,1
1,0,3.0,0.14516129032258068,0.4919999999999999,2,0.991636798088411,0.6019478267052571,0.8519212299498987,1,0,1,2,0
2,1,1.0,0.32258064516129037,0.9699999999999999,7,0.22102747909199522,0.3460532122823255,0.8798736767742696,1,0,0,2,0
1,0,2.0,0.6612903225806451,0.33399999999999996,8,0.8470728793309438,0.6142373981404163,0.5062033834161831,2,0,1,1,1
0,0,3.0,0.20967741935483875,0.62,6,0.07168458781362008,0.6868353202688791,0.2269401534609794,1,1,0,4,0
2,0,2.0,0.06451612903225812,0.614,6,0.9689366786140979,0.0,0.8423699677660978,3,1,0,5,1
0,0,1.0,0.33870967741935487,0.5039999999999999,6,0.7789725209080047,0.6142785702354292,0.8834213627960743,2,0,1,5,1
0,1,2.0,0.4193548387096775,0.612,10,0.5388291517323776,0.5722304223200743,0.6373433026935519,1,0,0,1,0
1,0,1.0,0.467741935483871,0.23199999999999998,5,0.6320191158900836,0.4068812161941927,0.918059858299748,1,1,1,2,1
0,1,0.0,0.4193548387096775,0.4979999999999999,10,0.7431302270011947,0.47261117053541546,0.1569269909547994,1,1,1,2,0
0,0,0.0,0.467741935483871,0.362,6,0.4145758661887694,0.0,0.9754226817992031,1,0,0,2,1
0,0,1.0,0.6774193548387097,0.606,2,0.5973715651135005,0.48119692740586434,0.6909720701738089,4,1,1,4,1
0,0,3.0,0.3709677419354839,0.598,2,0.8566308243727597,0.5013399265016326,0.35248236679086825,1,1,1,4,0
2,1,3.0,0.33870967741935487,0.9999999999999999,6,0.6989247311827956,0.8211100371469549,0.21361029463024694,2,1,0,5,1
1,1,3.0,0.6612903225806451,0.18599999999999994,4,0.16845878136200715,0.44216877059526444,0.3641062695337552,1,0,1,5,1
1,1,3.0,0.5,0.47599999999999987,6,0.9510155316606929,0.5285961323978194,0.181171205314928,3,0,1,3,1
2,0,0.0,0.467741935483871,0.632,5,0.985663082437276,0.0,0.8335560781767088,1,0,0,3,1
1,1,2.0,0.11290322580645162,0.29599999999999993,8,0.7526881720430108,0.48506837975530226,0.6611968106708533,1,1,1,4,0
